1,58332916668,59.11397934
2,58332916668,54.55493927
3,58332916668,77.80098915
4,58332916668,50.63700676
5,58332916668,50.07004738
6,58332916668,50.36067963
7,58332916668,48.84815216
8,58332916668,49.67284203
9,58332916668,50.12011528
10,58332916668,53.80797386
11,58332916668,50.52804947
12,58332916668,49.32022095
13,58332916668,50.63509941
14,58332916668,50.18615723
15,58332916668,49.22318459
16,58332916668,51.02968216
17,58332916668,49.69215393
18,58332916668,50.72402954
19,58332916668,49.91006851
20,58332916668,51.45812035
21,58332916668,50.02808571
22,58332916668,48.77209663
23,58332916668,49.25322533
24,58332916668,49.54504967
25,58332916668,60.16516685
26,58332916668,52.25801468
27,58332916668,50.88376999
28,58332916668,49.37195778
29,58332916668,51.06377602
30,58332916668,51.03302002
31,58332916668,58.45403671
32,58332916668,50.35066605
33,58332916668,53.98702621
34,58332916668,49.52287674
35,58332916668,49.0000248
36,58332916668,50.63915253
37,58332916668,51.51891708
38,58332916668,51.664114
39,58332916668,49.16572571
40,58332916668,61.29026413
41,58332916668,49.65305328
42,58332916668,51.72896385
43,58332916668,50.07314682
44,58332916668,51.52797699
45,58332916668,49.40295219
46,58332916668,49.82089996
47,58332916668,50.84705353
48,58332916668,50.74000359
49,58332916668,49.10182953
50,58332916668,50.72903633
51,58332916668,51.03993416
52,58332916668,49.36718941
53,58332916668,51.48696899
54,58332916668,50.75597763
55,58332916668,51.36418343
56,58332916668,49.93009567
57,58332916668,49.4658947
58,58332916668,50.81987381
59,58332916668,51.62501335
60,58332916668,51.49412155
61,58332916668,51.9759655
62,58332916668,50.43816566
63,58332916668,50.89783669
64,58332916668,50.65798759
65,58332916668,50.137043
66,58332916668,50.14395714
67,58332916668,49.58415031
68,58332916668,49.50022697
69,58332916668,52.55389214
70,58332916668,56.19716644
71,58332916668,50.87423325
72,58332916668,51.70416832
73,58332916668,51.25784874
74,58332916668,50.21619797
75,58332916668,49.66807365
76,58332916668,51.6397953
77,58332916668,53.66301537
78,58332916668,50.63605309
79,58332916668,51.88298225
80,58332916668,50.91404915
81,58332916668,56.86903
82,58332916668,51.43523216
83,58332916668,51.91087723
84,58332916668,53.0538559
85,58332916668,49.7341156
86,58332916668,49.73220825
87,58332916668,54.22592163
88,58332916668,51.85937881
89,58332916668,50.96077919
90,58332916668,54.38733101
91,58332916668,50.76003075
92,58332916668,52.05917358
93,58332916668,54.06188965
94,58332916668,51.35583878
95,58332916668,50.94814301
96,58332916668,51.24783516
97,58332916668,49.37005043
98,58332916668,52.17695236
99,58332916668,51.47409439
100,58332916668,53.35521698
101,58332916668,51.53679848
102,58332916668,52.36792564
103,58332916668,50.25410652
104,58332916668,51.12600327
105,58332916668,53.18593979
106,58332916668,51.85508728
107,58332916668,50.22406578
108,58332916668,49.73912239
109,58332916668,50.4450798
110,58332916668,51.06782913
111,58332916668,50.83703995
112,58332916668,49.02791977
113,58332916668,49.62801933
114,58332916668,61.85507774
115,58332916668,67.2750473
116,58332916668,51.07474327
117,58332916668,52.16407776
118,58332916668,50.37999153
119,58332916668,50.66204071
